id,im_path,label_path,labels
1639435221-529063847,./sample/images\1639435221-529063847.png,./sample/labels\1639435221-529063847.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'sky', 'grass')"
1639435224-062444432,./sample/images\1639435224-062444432.png,./sample/labels\1639435224-062444432.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1639435225-733047042,./sample/images\1639435225-733047042.png,./sample/labels\1639435225-733047042.png,"('dirt', 'tree-trunk', 'tree-foliage', 'rock', 'log', 'sky', 'grass')"
1639435227-862679127,./sample/images\1639435227-862679127.png,./sample/labels\1639435227-862679127.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'log', 'sky', 'grass')"
1639435230-863120434,./sample/images\1639435230-863120434.png,./sample/labels\1639435230-863120434.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1639435232-796812755,./sample/images\1639435232-796812755.png,./sample/labels\1639435232-796812755.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'log', 'sky', 'grass')"
1639435239-332495320,./sample/images\1639435239-332495320.png,./sample/labels\1639435239-332495320.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'log', 'sky', 'grass')"
1639435242-995955066,./sample/images\1639435242-995955066.png,./sample/labels\1639435242-995955066.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'sky', 'grass')"
1639435246-263035761,./sample/images\1639435246-263035761.png,./sample/labels\1639435246-263035761.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'other-object', 'sky', 'grass')"
1639435255-196594499,./sample/images\1639435255-196594499.png,./sample/labels\1639435255-196594499.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'log', 'sky', 'grass')"
1639435255-596611520,./sample/images\1639435255-596611520.png,./sample/labels\1639435255-596611520.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'log', 'sky', 'grass')"
1639435264-061431200,./sample/images\1639435264-061431200.png,./sample/labels\1639435264-061431200.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'log', 'sky', 'grass')"
1639435265-729228048,./sample/images\1639435265-729228048.png,./sample/labels\1639435265-729228048.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'log', 'sky', 'grass')"
1639435267-061329308,./sample/images\1639435267-061329308.png,./sample/labels\1639435267-061329308.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'other-object', 'sky', 'grass')"
1639435269-661280702,./sample/images\1639435269-661280702.png,./sample/labels\1639435269-661280702.png,"('tree-trunk', 'tree-foliage', 'structure', 'log', 'sky', 'grass')"
1639435272-061805284,./sample/images\1639435272-061805284.png,./sample/labels\1639435272-061805284.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'log', 'sky', 'grass')"
1639435275-462437414,./sample/images\1639435275-462437414.png,./sample/labels\1639435275-462437414.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'sky')"
1639435277-862528371,./sample/images\1639435277-862528371.png,./sample/labels\1639435277-862528371.png,"('tree-trunk', 'tree-foliage', 'structure', 'sky')"
1639435283-397039967,./sample/images\1639435283-397039967.png,./sample/labels\1639435283-397039967.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'sky', 'grass')"
1639435288-200528727,./sample/images\1639435288-200528727.png,./sample/labels\1639435288-200528727.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'log', 'sky', 'grass')"
1639435296-933864223,./sample/images\1639435296-933864223.png,./sample/labels\1639435296-933864223.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'sky', 'grass')"
1639435299-934630060,./sample/images\1639435299-934630060.png,./sample/labels\1639435299-934630060.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'sky', 'grass')"
1639435301-401740279,./sample/images\1639435301-401740279.png,./sample/labels\1639435301-401740279.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'sky', 'grass')"
1639435302-868660983,./sample/images\1639435302-868660983.png,./sample/labels\1639435302-868660983.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'other-object', 'sky', 'grass')"
1639435307-936381440,./sample/images\1639435307-936381440.png,./sample/labels\1639435307-936381440.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'log', 'sky', 'grass')"
1639435308-935842647,./sample/images\1639435308-935842647.png,./sample/labels\1639435308-935842647.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'sky', 'grass')"
1639435311-668716256,./sample/images\1639435311-668716256.png,./sample/labels\1639435311-668716256.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'other-object', 'sky', 'grass')"
1639435315-933185335,./sample/images\1639435315-933185335.png,./sample/labels\1639435315-933185335.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'sky', 'grass')"
1639435317-667555009,./sample/images\1639435317-667555009.png,./sample/labels\1639435317-667555009.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'sky', 'grass')"
1639435318-267212775,./sample/images\1639435318-267212775.png,./sample/labels\1639435318-267212775.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'other-object', 'sky', 'grass')"
1639435323-464854058,./sample/images\1639435323-464854058.png,./sample/labels\1639435323-464854058.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'sky', 'grass')"
1639435328-065132172,./sample/images\1639435328-065132172.png,./sample/labels\1639435328-065132172.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'sky')"
1639435330-998328646,./sample/images\1639435330-998328646.png,./sample/labels\1639435330-998328646.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'sky', 'grass')"
1639435336-531798358,./sample/images\1639435336-531798358.png,./sample/labels\1639435336-531798358.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'sky', 'grass')"
1639435340-265321275,./sample/images\1639435340-265321275.png,./sample/labels\1639435340-265321275.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'other-object', 'sky', 'grass')"
1639435343-133195139,./sample/images\1639435343-133195139.png,./sample/labels\1639435343-133195139.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'sky', 'grass')"
1639435345-932464381,./sample/images\1639435345-932464381.png,./sample/labels\1639435345-932464381.png,"('dirt', 'water', 'tree-trunk', 'tree-foliage', 'structure', 'log', 'sky', 'grass')"
1639435353-001720490,./sample/images\1639435353-001720490.png,./sample/labels\1639435353-001720490.png,"('dirt', 'water', 'tree-trunk', 'tree-foliage', 'structure', 'log', 'sky', 'grass')"
1639435356-667456175,./sample/images\1639435356-667456175.png,./sample/labels\1639435356-667456175.png,"('dirt', 'mud', 'water', 'tree-trunk', 'tree-foliage', 'structure', 'pole', 'log', 'sky', 'grass')"
1639435361-937405751,./sample/images\1639435361-937405751.png,./sample/labels\1639435361-937405751.png,"('dirt', 'mud', 'tree-trunk', 'tree-foliage', 'structure', 'other-object', 'sky', 'grass')"
1639435362-402541882,./sample/images\1639435362-402541882.png,./sample/labels\1639435362-402541882.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'log', 'sky', 'grass')"
1639435367-471020207,./sample/images\1639435367-471020207.png,./sample/labels\1639435367-471020207.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'log', 'sky', 'grass')"
1639435371-538397135,./sample/images\1639435371-538397135.png,./sample/labels\1639435371-538397135.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'log', 'other-object', 'sky', 'grass')"
1639435373-472018540,./sample/images\1639435373-472018540.png,./sample/labels\1639435373-472018540.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'log', 'sky', 'grass')"
1639435373-940544754,./sample/images\1639435373-940544754.png,./sample/labels\1639435373-940544754.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'log', 'sky', 'grass')"
1639435374-940861818,./sample/images\1639435374-940861818.png,./sample/labels\1639435374-940861818.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'sky', 'grass')"
1639435382-330750281,./sample/images\1639435382-330750281.png,./sample/labels\1639435382-330750281.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'sky', 'grass')"
1639435382-665179396,./sample/images\1639435382-665179396.png,./sample/labels\1639435382-665179396.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'sky', 'grass')"
1639435383-331806555,./sample/images\1639435383-331806555.png,./sample/labels\1639435383-331806555.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'log', 'sky', 'grass')"
1639435383-595923494,./sample/images\1639435383-595923494.png,./sample/labels\1639435383-595923494.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'sky', 'grass')"
1639435388-991310085,./sample/images\1639435388-991310085.png,./sample/labels\1639435388-991310085.png,"('dirt', 'water', 'tree-trunk', 'tree-foliage', 'structure', 'log', 'sky', 'grass')"
1639435393-455736727,./sample/images\1639435393-455736727.png,./sample/labels\1639435393-455736727.png,"('dirt', 'water', 'tree-trunk', 'tree-foliage', 'structure', 'log', 'sky', 'grass')"
1639435398-717015755,./sample/images\1639435398-717015755.png,./sample/labels\1639435398-717015755.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'log', 'sky', 'grass')"
1639435401-780637277,./sample/images\1639435401-780637277.png,./sample/labels\1639435401-780637277.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'log', 'sky', 'grass')"
1639435404-377779614,./sample/images\1639435404-377779614.png,./sample/labels\1639435404-377779614.png,"('tree-trunk', 'tree-foliage', 'structure', 'sky')"
1639435407-909564289,./sample/images\1639435407-909564289.png,./sample/labels\1639435407-909564289.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'sky', 'grass')"
1639435413-510525087,./sample/images\1639435413-510525087.png,./sample/labels\1639435413-510525087.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'log', 'sky', 'grass')"
1639435415-976903670,./sample/images\1639435415-976903670.png,./sample/labels\1639435415-976903670.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'sky', 'grass')"
1639435417-508379067,./sample/images\1639435417-508379067.png,./sample/labels\1639435417-508379067.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'sky', 'grass')"
1639435417-708095689,./sample/images\1639435417-708095689.png,./sample/labels\1639435417-708095689.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'sky', 'grass')"
1639435418-507267505,./sample/images\1639435418-507267505.png,./sample/labels\1639435418-507267505.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'sky', 'grass')"
1639435421-371971427,./sample/images\1639435421-371971427.png,./sample/labels\1639435421-371971427.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'sky', 'grass')"
1639435421-704832740,./sample/images\1639435421-704832740.png,./sample/labels\1639435421-704832740.png,"('dirt', 'tree-trunk', 'tree-foliage', 'structure', 'sky', 'grass')"
1639435428-104363304,./sample/images\1639435428-104363304.png,./sample/labels\1639435428-104363304.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1639435428-765575623,./sample/images\1639435428-765575623.png,./sample/labels\1639435428-765575623.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1639435430-963110851,./sample/images\1639435430-963110851.png,./sample/labels\1639435430-963110851.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1639435431-695103086,./sample/images\1639435431-695103086.png,./sample/labels\1639435431-695103086.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1639435434-958106234,./sample/images\1639435434-958106234.png,./sample/labels\1639435434-958106234.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'other-object', 'sky', 'grass')"
1639435437-423079584,./sample/images\1639435437-423079584.png,./sample/labels\1639435437-423079584.png,"('dirt', 'tree-trunk', 'tree-foliage', 'bush', 'log', 'other-object', 'sky', 'grass')"
1639435437-889280928,./sample/images\1639435437-889280928.png,./sample/labels\1639435437-889280928.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1639435438-622766818,./sample/images\1639435438-622766818.png,./sample/labels\1639435438-622766818.png,"('dirt', 'tree-trunk', 'tree-foliage', 'other-object', 'sky', 'grass')"
1639435440-020302085,./sample/images\1639435440-020302085.png,./sample/labels\1639435440-020302085.png,"('dirt', 'tree-trunk', 'tree-foliage', 'other-object', 'sky', 'grass')"
1639435442-351016503,./sample/images\1639435442-351016503.png,./sample/labels\1639435442-351016503.png,"('dirt', 'tree-trunk', 'tree-foliage', 'other-object', 'sky', 'grass')"
1639435451-940761159,./sample/images\1639435451-940761159.png,./sample/labels\1639435451-940761159.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1639435455-203925084,./sample/images\1639435455-203925084.png,./sample/labels\1639435455-203925084.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1639435457-202348141,./sample/images\1639435457-202348141.png,./sample/labels\1639435457-202348141.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1639435461-736761149,./sample/images\1639435461-736761149.png,./sample/labels\1639435461-736761149.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'other-object', 'sky', 'grass')"
1639435462-663290636,./sample/images\1639435462-663290636.png,./sample/labels\1639435462-663290636.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1639435469-789662035,./sample/images\1639435469-789662035.png,./sample/labels\1639435469-789662035.png,"('dirt', 'tree-trunk', 'tree-foliage', 'other-object', 'sky', 'grass')"
1639435471-987278675,./sample/images\1639435471-987278675.png,./sample/labels\1639435471-987278675.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1639435473-053000178,./sample/images\1639435473-053000178.png,./sample/labels\1639435473-053000178.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1639435476-120948892,./sample/images\1639435476-120948892.png,./sample/labels\1639435476-120948892.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1639435483-244522242,./sample/images\1639435483-244522242.png,./sample/labels\1639435483-244522242.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1639435484-774876999,./sample/images\1639435484-774876999.png,./sample/labels\1639435484-774876999.png,"('dirt', 'tree-trunk', 'tree-foliage', 'other-object', 'sky', 'grass')"
1639435492-634189712,./sample/images\1639435492-634189712.png,./sample/labels\1639435492-634189712.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1639435497-362890901,./sample/images\1639435497-362890901.png,./sample/labels\1639435497-362890901.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'other-object', 'sky', 'grass')"
1639435502-158424131,./sample/images\1639435502-158424131.png,./sample/labels\1639435502-158424131.png,"('dirt', 'tree-trunk', 'tree-foliage', 'other-object', 'sky', 'grass')"
1639435508-551940908,./sample/images\1639435508-551940908.png,./sample/labels\1639435508-551940908.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1639435514-816621211,./sample/images\1639435514-816621211.png,./sample/labels\1639435514-816621211.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1639435519-341765749,./sample/images\1639435519-341765749.png,./sample/labels\1639435519-341765749.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1639435523-072465751,./sample/images\1639435523-072465751.png,./sample/labels\1639435523-072465751.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1639435526-935465597,./sample/images\1639435526-935465597.png,./sample/labels\1639435526-935465597.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1639435531-265003446,./sample/images\1639435531-265003446.png,./sample/labels\1639435531-265003446.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1639435536-326949107,./sample/images\1639435536-326949107.png,./sample/labels\1639435536-326949107.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1639435538-258437237,./sample/images\1639435538-258437237.png,./sample/labels\1639435538-258437237.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1639435542-388635511,./sample/images\1639435542-388635511.png,./sample/labels\1639435542-388635511.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1639435550-648137862,./sample/images\1639435550-648137862.png,./sample/labels\1639435550-648137862.png,"('dirt', 'tree-trunk', 'tree-foliage', 'rock', 'other-object', 'sky', 'grass')"
1639435554-378760164,./sample/images\1639435554-378760164.png,./sample/labels\1639435554-378760164.png,"('dirt', 'tree-trunk', 'tree-foliage', 'rock', 'log', 'sky', 'grass')"
1639435557-976209773,./sample/images\1639435557-976209773.png,./sample/labels\1639435557-976209773.png,"('dirt', 'tree-trunk', 'tree-foliage', 'pole', 'rock', 'log', 'sky', 'grass')"
1639435559-175242569,./sample/images\1639435559-175242569.png,./sample/labels\1639435559-175242569.png,"('dirt', 'tree-trunk', 'tree-foliage', 'rock', 'log')"
1639435565-104424958,./sample/images\1639435565-104424958.png,./sample/labels\1639435565-104424958.png,"('dirt', 'tree-trunk', 'tree-foliage', 'rock', 'log', 'sky', 'grass')"
1639435571-365915412,./sample/images\1639435571-365915412.png,./sample/labels\1639435571-365915412.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1639435575-296084534,./sample/images\1639435575-296084534.png,./sample/labels\1639435575-296084534.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1639435576-495363360,./sample/images\1639435576-495363360.png,./sample/labels\1639435576-495363360.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1639435584-567302846,./sample/images\1639435584-567302846.png,./sample/labels\1639435584-567302846.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1639435587-159693037,./sample/images\1639435587-159693037.png,./sample/labels\1639435587-159693037.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1639435590-818754578,./sample/images\1639435590-818754578.png,./sample/labels\1639435590-818754578.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1639435591-156972296,./sample/images\1639435591-156972296.png,./sample/labels\1639435591-156972296.png,"('tree-trunk', 'tree-foliage', 'sky')"
1639435593-217630937,./sample/images\1639435593-217630937.png,./sample/labels\1639435593-217630937.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1639435598-479660921,./sample/images\1639435598-479660921.png,./sample/labels\1639435598-479660921.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1639435599-145739216,./sample/images\1639435599-145739216.png,./sample/labels\1639435599-145739216.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1639435600-477825755,./sample/images\1639435600-477825755.png,./sample/labels\1639435600-477825755.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1639435603-410322637,./sample/images\1639435603-410322637.png,./sample/labels\1639435603-410322637.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1639435606-674590818,./sample/images\1639435606-674590818.png,./sample/labels\1639435606-674590818.png,"('dirt', 'tree-trunk', 'tree-foliage', 'rock', 'sky', 'grass')"
1639435609-671565589,./sample/images\1639435609-671565589.png,./sample/labels\1639435609-671565589.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1639435612-736058873,./sample/images\1639435612-736058873.png,./sample/labels\1639435612-736058873.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1639435616-533200333,./sample/images\1639435616-533200333.png,./sample/labels\1639435616-533200333.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1639435617-932508599,./sample/images\1639435617-932508599.png,./sample/labels\1639435617-932508599.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1639435625-861050387,./sample/images\1639435625-861050387.png,./sample/labels\1639435625-861050387.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1639435634-656555415,./sample/images\1639435634-656555415.png,./sample/labels\1639435634-656555415.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1639435636-455248889,./sample/images\1639435636-455248889.png,./sample/labels\1639435636-455248889.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1639435638-193090219,./sample/images\1639435638-193090219.png,./sample/labels\1639435638-193090219.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1639435643-584750516,./sample/images\1639435643-584750516.png,./sample/labels\1639435643-584750516.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1639435645-850313470,./sample/images\1639435645-850313470.png,./sample/labels\1639435645-850313470.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1639435650-248304317,./sample/images\1639435650-248304317.png,./sample/labels\1639435650-248304317.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1639435652-780284950,./sample/images\1639435652-780284950.png,./sample/labels\1639435652-780284950.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1639435653-451365133,./sample/images\1639435653-451365133.png,./sample/labels\1639435653-451365133.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1639435655-913391881,./sample/images\1639435655-913391881.png,./sample/labels\1639435655-913391881.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'other-object', 'sky', 'grass')"
1639435657-044405656,./sample/images\1639435657-044405656.png,./sample/labels\1639435657-044405656.png,"('dirt', 'tree-trunk', 'tree-foliage', 'other-object', 'sky', 'grass')"
1639435658-976950263,./sample/images\1639435658-976950263.png,./sample/labels\1639435658-976950263.png,"('tree-trunk', 'tree-foliage', 'sky')"
1639435660-384765771,./sample/images\1639435660-384765771.png,./sample/labels\1639435660-384765771.png,"('tree-trunk', 'tree-foliage', 'sky')"
1639435661-775893085,./sample/images\1639435661-775893085.png,./sample/labels\1639435661-775893085.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1639435662-042848491,./sample/images\1639435662-042848491.png,./sample/labels\1639435662-042848491.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1639435675-704362456,./sample/images\1639435675-704362456.png,./sample/labels\1639435675-704362456.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1639435684-167326541,./sample/images\1639435684-167326541.png,./sample/labels\1639435684-167326541.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1639435686-899545809,./sample/images\1639435686-899545809.png,./sample/labels\1639435686-899545809.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1639435695-429792169,./sample/images\1639435695-429792169.png,./sample/labels\1639435695-429792169.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1639435700-961370411,./sample/images\1639435700-961370411.png,./sample/labels\1639435700-961370411.png,"('tree-trunk', 'tree-foliage', 'log', 'grass')"
1639435743-075848194,./sample/images\1639435743-075848194.png,./sample/labels\1639435743-075848194.png,"('dirt', 'tree-trunk', 'tree-foliage', 'other-object', 'sky', 'grass')"
1639435744-076170762,./sample/images\1639435744-076170762.png,./sample/labels\1639435744-076170762.png,"('dirt', 'tree-trunk', 'tree-foliage', 'other-object', 'sky', 'grass')"
1639435744-344107057,./sample/images\1639435744-344107057.png,./sample/labels\1639435744-344107057.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1639435746-674297220,./sample/images\1639435746-674297220.png,./sample/labels\1639435746-674297220.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1639435747-540719021,./sample/images\1639435747-540719021.png,./sample/labels\1639435747-540719021.png,"('tree-trunk', 'tree-foliage', 'sky', 'grass')"
1639435748-213249080,./sample/images\1639435748-213249080.png,./sample/labels\1639435748-213249080.png,"('tree-trunk', 'tree-foliage', 'sky')"
1639435758-070697057,./sample/images\1639435758-070697057.png,./sample/labels\1639435758-070697057.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1639435759-070086420,./sample/images\1639435759-070086420.png,./sample/labels\1639435759-070086420.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky')"
1639435762-071154259,./sample/images\1639435762-071154259.png,./sample/labels\1639435762-071154259.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1639435770-334898167,./sample/images\1639435770-334898167.png,./sample/labels\1639435770-334898167.png,"('dirt', 'tree-trunk', 'tree-foliage', 'other-object', 'sky', 'grass')"
1639435770-534896148,./sample/images\1639435770-534896148.png,./sample/labels\1639435770-534896148.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1639435771-934471630,./sample/images\1639435771-934471630.png,./sample/labels\1639435771-934471630.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'other-object', 'sky', 'grass')"
1639435773-067612439,./sample/images\1639435773-067612439.png,./sample/labels\1639435773-067612439.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1639435774-336869088,./sample/images\1639435774-336869088.png,./sample/labels\1639435774-336869088.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1639435774-867245392,./sample/images\1639435774-867245392.png,./sample/labels\1639435774-867245392.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'other-object', 'sky', 'grass')"
1639435779-335400312,./sample/images\1639435779-335400312.png,./sample/labels\1639435779-335400312.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1639435780-003084460,./sample/images\1639435780-003084460.png,./sample/labels\1639435780-003084460.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1639435783-598349911,./sample/images\1639435783-598349911.png,./sample/labels\1639435783-598349911.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1639435783-864686433,./sample/images\1639435783-864686433.png,./sample/labels\1639435783-864686433.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1639435786-998992025,./sample/images\1639435786-998992025.png,./sample/labels\1639435786-998992025.png,"('dirt', 'tree-trunk', 'tree-foliage', 'other-object', 'sky', 'grass')"
1639435791-198960589,./sample/images\1639435791-198960589.png,./sample/labels\1639435791-198960589.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1639435801-794081128,./sample/images\1639435801-794081128.png,./sample/labels\1639435801-794081128.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1639435802-325949647,./sample/images\1639435802-325949647.png,./sample/labels\1639435802-325949647.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1639435806-129172674,./sample/images\1639435806-129172674.png,./sample/labels\1639435806-129172674.png,"('dirt', 'tree-trunk', 'tree-foliage', 'sky', 'grass')"
1639435807-724634700,./sample/images\1639435807-724634700.png,./sample/labels\1639435807-724634700.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1639435810-123674812,./sample/images\1639435810-123674812.png,./sample/labels\1639435810-123674812.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
1639435810-323666426,./sample/images\1639435810-323666426.png,./sample/labels\1639435810-323666426.png,"('dirt', 'tree-trunk', 'tree-foliage', 'log', 'sky', 'grass')"
