id,im_path,label_path,labels
1639438439-076138999,./sample/images\1639438439-076138999.png,./sample/labels\1639438439-076138999.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438439-739073690,./sample/images\1639438439-739073690.png,./sample/labels\1639438439-739073690.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438442-079780427,./sample/images\1639438442-079780427.png,./sample/labels\1639438442-079780427.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438442-340516818,./sample/images\1639438442-340516818.png,./sample/labels\1639438442-340516818.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438442-538427544,./sample/images\1639438442-538427544.png,./sample/labels\1639438442-538427544.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438445-071448428,./sample/images\1639438445-071448428.png,./sample/labels\1639438445-071448428.png,"['grass', 'other-object', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438447-804815155,./sample/images\1639438447-804815155.png,./sample/labels\1639438447-804815155.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438449-004711136,./sample/images\1639438449-004711136.png,./sample/labels\1639438449-004711136.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438449-271336763,./sample/images\1639438449-271336763.png,./sample/labels\1639438449-271336763.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438449-671265299,./sample/images\1639438449-671265299.png,./sample/labels\1639438449-671265299.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438450-605025890,./sample/images\1639438450-605025890.png,./sample/labels\1639438450-605025890.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438450-804502882,./sample/images\1639438450-804502882.png,./sample/labels\1639438450-804502882.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438451-080563740,./sample/images\1639438451-080563740.png,./sample/labels\1639438451-080563740.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438451-204434682,./sample/images\1639438451-204434682.png,./sample/labels\1639438451-204434682.png,"['grass', 'other-object', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438451-404362996,./sample/images\1639438451-404362996.png,./sample/labels\1639438451-404362996.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438454-003736182,./sample/images\1639438454-003736182.png,./sample/labels\1639438454-003736182.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438454-736918981,./sample/images\1639438454-736918981.png,./sample/labels\1639438454-736918981.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438456-003658493,./sample/images\1639438456-003658493.png,./sample/labels\1639438456-003658493.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438456-271953048,./sample/images\1639438456-271953048.png,./sample/labels\1639438456-271953048.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438458-337170191,./sample/images\1639438458-337170191.png,./sample/labels\1639438458-337170191.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438459-942727807,./sample/images\1639438459-942727807.png,./sample/labels\1639438459-942727807.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438460-470367122,./sample/images\1639438460-470367122.png,./sample/labels\1639438460-470367122.png,"['grass', 'other-object', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438462-071477058,./sample/images\1639438462-071477058.png,./sample/labels\1639438462-071477058.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438464-470665850,./sample/images\1639438464-470665850.png,./sample/labels\1639438464-470665850.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438466-003977066,./sample/images\1639438466-003977066.png,./sample/labels\1639438466-003977066.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438466-803807288,./sample/images\1639438466-803807288.png,./sample/labels\1639438466-803807288.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438467-670502801,./sample/images\1639438467-670502801.png,./sample/labels\1639438467-670502801.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438467-870587091,./sample/images\1639438467-870587091.png,./sample/labels\1639438467-870587091.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438468-737254027,./sample/images\1639438468-737254027.png,./sample/labels\1639438468-737254027.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438468-870768052,./sample/images\1639438468-870768052.png,./sample/labels\1639438468-870768052.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438469-072372622,./sample/images\1639438469-072372622.png,./sample/labels\1639438469-072372622.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438470-337469223,./sample/images\1639438470-337469223.png,./sample/labels\1639438470-337469223.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438470-537701970,./sample/images\1639438470-537701970.png,./sample/labels\1639438470-537701970.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438470-806427366,./sample/images\1639438470-806427366.png,./sample/labels\1639438470-806427366.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438471-004324843,./sample/images\1639438471-004324843.png,./sample/labels\1639438471-004324843.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438471-204264229,./sample/images\1639438471-204264229.png,./sample/labels\1639438471-204264229.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438472-071226510,./sample/images\1639438472-071226510.png,./sample/labels\1639438472-071226510.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438475-140842648,./sample/images\1639438475-140842648.png,./sample/labels\1639438475-140842648.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438476-671495182,./sample/images\1639438476-671495182.png,./sample/labels\1639438476-671495182.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438477-670086131,./sample/images\1639438477-670086131.png,./sample/labels\1639438477-670086131.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438478-536656741,./sample/images\1639438478-536656741.png,./sample/labels\1639438478-536656741.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438482-669183852,./sample/images\1639438482-669183852.png,./sample/labels\1639438482-669183852.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438485-535751658,./sample/images\1639438485-535751658.png,./sample/labels\1639438485-535751658.png,"['sky', 'grass', 'tree-trunk', 'tree-foliage']"
1639438488-741256134,./sample/images\1639438488-741256134.png,./sample/labels\1639438488-741256134.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438491-535814704,./sample/images\1639438491-535814704.png,./sample/labels\1639438491-535814704.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438491-669106957,./sample/images\1639438491-669106957.png,./sample/labels\1639438491-669106957.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438493-269011127,./sample/images\1639438493-269011127.png,./sample/labels\1639438493-269011127.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438493-735606478,./sample/images\1639438493-735606478.png,./sample/labels\1639438493-735606478.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438494-602232035,./sample/images\1639438494-602232035.png,./sample/labels\1639438494-602232035.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438497-802775586,./sample/images\1639438497-802775586.png,./sample/labels\1639438497-802775586.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438499-802278065,./sample/images\1639438499-802278065.png,./sample/labels\1639438499-802278065.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438500-069197853,./sample/images\1639438500-069197853.png,./sample/labels\1639438500-069197853.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438500-668966537,./sample/images\1639438500-668966537.png,./sample/labels\1639438500-668966537.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438501-668898939,./sample/images\1639438501-668898939.png,./sample/labels\1639438501-668898939.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438503-401908151,./sample/images\1639438503-401908151.png,./sample/labels\1639438503-401908151.png,"['sky', 'tree-foliage', 'tree-trunk']"
1639438503-735192849,./sample/images\1639438503-735192849.png,./sample/labels\1639438503-735192849.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky']"
1639438504-135117512,./sample/images\1639438504-135117512.png,./sample/labels\1639438504-135117512.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438504-404517891,./sample/images\1639438504-404517891.png,./sample/labels\1639438504-404517891.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438505-201674551,./sample/images\1639438505-201674551.png,./sample/labels\1639438505-201674551.png,"['grass', 'other-object', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438506-801459579,./sample/images\1639438506-801459579.png,./sample/labels\1639438506-801459579.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438507-801683101,./sample/images\1639438507-801683101.png,./sample/labels\1639438507-801683101.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438509-868626808,./sample/images\1639438509-868626808.png,./sample/labels\1639438509-868626808.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438510-268081589,./sample/images\1639438510-268081589.png,./sample/labels\1639438510-268081589.png,"['sky', 'grass', 'tree-trunk', 'tree-foliage']"
1639438511-467938593,./sample/images\1639438511-467938593.png,./sample/labels\1639438511-467938593.png,"['sky', 'tree-foliage', 'tree-trunk']"
1639438512-135332708,./sample/images\1639438512-135332708.png,./sample/labels\1639438512-135332708.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438514-933326068,./sample/images\1639438514-933326068.png,./sample/labels\1639438514-933326068.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438516-399124435,./sample/images\1639438516-399124435.png,./sample/labels\1639438516-399124435.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438517-532133749,./sample/images\1639438517-532133749.png,./sample/labels\1639438517-532133749.png,"['sky', 'tree-foliage', 'tree-trunk']"
1639438517-998743885,./sample/images\1639438517-998743885.png,./sample/labels\1639438517-998743885.png,"['sky', 'tree-foliage', 'tree-trunk']"
1639438519-398454798,./sample/images\1639438519-398454798.png,./sample/labels\1639438519-398454798.png,"['sky', 'tree-foliage', 'tree-trunk']"
1639438519-598446475,./sample/images\1639438519-598446475.png,./sample/labels\1639438519-598446475.png,"['sky', 'grass', 'tree-trunk', 'tree-foliage']"
1639438520-131642046,./sample/images\1639438520-131642046.png,./sample/labels\1639438520-131642046.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438520-331741826,./sample/images\1639438520-331741826.png,./sample/labels\1639438520-331741826.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438521-198418809,./sample/images\1639438521-198418809.png,./sample/labels\1639438521-198418809.png,"['sky', 'grass', 'tree-trunk', 'tree-foliage']"
1639438522-136963452,./sample/images\1639438522-136963452.png,./sample/labels\1639438522-136963452.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438522-998218492,./sample/images\1639438522-998218492.png,./sample/labels\1639438522-998218492.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438523-798213363,./sample/images\1639438523-798213363.png,./sample/labels\1639438523-798213363.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438528-332384341,./sample/images\1639438528-332384341.png,./sample/labels\1639438528-332384341.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438529-996488113,./sample/images\1639438529-996488113.png,./sample/labels\1639438529-996488113.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438530-196358695,./sample/images\1639438530-196358695.png,./sample/labels\1639438530-196358695.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'rock', 'sky', 'dirt']"
1639438531-729227645,./sample/images\1639438531-729227645.png,./sample/labels\1639438531-729227645.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt', 'other-terrain']"
1639438532-329154739,./sample/images\1639438532-329154739.png,./sample/labels\1639438532-329154739.png,"['grass', 'other-object', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438536-461937225,./sample/images\1639438536-461937225.png,./sample/labels\1639438536-461937225.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438537-195154491,./sample/images\1639438537-195154491.png,./sample/labels\1639438537-195154491.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438539-327775964,./sample/images\1639438539-327775964.png,./sample/labels\1639438539-327775964.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky']"
1639438540-727183660,./sample/images\1639438540-727183660.png,./sample/labels\1639438540-727183660.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky']"
1639438541-460054474,./sample/images\1639438541-460054474.png,./sample/labels\1639438541-460054474.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky']"
1639438541-994347868,./sample/images\1639438541-994347868.png,./sample/labels\1639438541-994347868.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'rock', 'sky', 'dirt']"
1639438542-592858752,./sample/images\1639438542-592858752.png,./sample/labels\1639438542-592858752.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438543-192621772,./sample/images\1639438543-192621772.png,./sample/labels\1639438543-192621772.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438544-658801921,./sample/images\1639438544-658801921.png,./sample/labels\1639438544-658801921.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438548-795700677,./sample/images\1639438548-795700677.png,./sample/labels\1639438548-795700677.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438549-660564244,./sample/images\1639438549-660564244.png,./sample/labels\1639438549-660564244.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438551-123620437,./sample/images\1639438551-123620437.png,./sample/labels\1639438551-123620437.png,"['sky', 'tree-foliage', 'tree-trunk']"
1639438553-594950793,./sample/images\1639438553-594950793.png,./sample/labels\1639438553-594950793.png,"['grass', 'other-object', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438553-795630670,./sample/images\1639438553-795630670.png,./sample/labels\1639438553-795630670.png,"['grass', 'other-object', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438554-722422924,./sample/images\1639438554-722422924.png,./sample/labels\1639438554-722422924.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438555-188873147,./sample/images\1639438555-188873147.png,./sample/labels\1639438555-188873147.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438556-188762634,./sample/images\1639438556-188762634.png,./sample/labels\1639438556-188762634.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438556-788709633,./sample/images\1639438556-788709633.png,./sample/labels\1639438556-788709633.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438558-388602027,./sample/images\1639438558-388602027.png,./sample/labels\1639438558-388602027.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky']"
1639438559-121808188,./sample/images\1639438559-121808188.png,./sample/labels\1639438559-121808188.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438559-388519356,./sample/images\1639438559-388519356.png,./sample/labels\1639438559-388519356.png,"['sky', 'tree-foliage', 'tree-trunk']"
1639438560-988024335,./sample/images\1639438560-988024335.png,./sample/labels\1639438560-988024335.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438563-853661687,./sample/images\1639438563-853661687.png,./sample/labels\1639438563-853661687.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438563-987674172,./sample/images\1639438563-987674172.png,./sample/labels\1639438563-987674172.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438566-453172672,./sample/images\1639438566-453172672.png,./sample/labels\1639438566-453172672.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438566-786313106,./sample/images\1639438566-786313106.png,./sample/labels\1639438566-786313106.png,"['grass', 'tree-foliage', 'tree-trunk', 'rock', 'sky', 'dirt']"
1639438567-452782335,./sample/images\1639438567-452782335.png,./sample/labels\1639438567-452782335.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438568-918433494,./sample/images\1639438568-918433494.png,./sample/labels\1639438568-918433494.png,"['sky', 'grass', 'tree-trunk', 'tree-foliage']"
1639438569-119130108,./sample/images\1639438569-119130108.png,./sample/labels\1639438569-119130108.png,"['sky', 'tree-foliage', 'tree-trunk']"
1639438570-450757292,./sample/images\1639438570-450757292.png,./sample/labels\1639438570-450757292.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438571-383560740,./sample/images\1639438571-383560740.png,./sample/labels\1639438571-383560740.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438572-249628761,./sample/images\1639438572-249628761.png,./sample/labels\1639438572-249628761.png,"['sky', 'tree-foliage', 'tree-trunk']"
1639438573-116630340,./sample/images\1639438573-116630340.png,./sample/labels\1639438573-116630340.png,"['grass', 'other-object', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438573-853803545,./sample/images\1639438573-853803545.png,./sample/labels\1639438573-853803545.png,"['grass', 'other-object', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438574-453101003,./sample/images\1639438574-453101003.png,./sample/labels\1639438574-453101003.png,"['sky', 'tree-foliage', 'tree-trunk']"
1639438575-847506554,./sample/images\1639438575-847506554.png,./sample/labels\1639438575-847506554.png,"['sky', 'tree-foliage', 'tree-trunk']"
1639438576-314323614,./sample/images\1639438576-314323614.png,./sample/labels\1639438576-314323614.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438576-916483349,./sample/images\1639438576-916483349.png,./sample/labels\1639438576-916483349.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438577-980581462,./sample/images\1639438577-980581462.png,./sample/labels\1639438577-980581462.png,"['sky', 'tree-foliage', 'tree-trunk']"
1639438578-979879779,./sample/images\1639438578-979879779.png,./sample/labels\1639438578-979879779.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438579-912769472,./sample/images\1639438579-912769472.png,./sample/labels\1639438579-912769472.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438580-845894827,./sample/images\1639438580-845894827.png,./sample/labels\1639438580-845894827.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438582-645472416,./sample/images\1639438582-645472416.png,./sample/labels\1639438582-645472416.png,"['sky', 'tree-foliage', 'tree-trunk']"
1639438582-978736761,./sample/images\1639438582-978736761.png,./sample/labels\1639438582-978736761.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438583-311995025,./sample/images\1639438583-311995025.png,./sample/labels\1639438583-311995025.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438585-111646251,./sample/images\1639438585-111646251.png,./sample/labels\1639438585-111646251.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt', 'other-terrain']"
1639438587-580490767,./sample/images\1639438587-580490767.png,./sample/labels\1639438587-580490767.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438588-377329137,./sample/images\1639438588-377329137.png,./sample/labels\1639438588-377329137.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438589-110536610,./sample/images\1639438589-110536610.png,./sample/labels\1639438589-110536610.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438589-713679313,./sample/images\1639438589-713679313.png,./sample/labels\1639438589-713679313.png,"['sky', 'tree-foliage', 'tree-trunk']"
1639438591-380485768,./sample/images\1639438591-380485768.png,./sample/labels\1639438591-380485768.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438592-443105525,./sample/images\1639438592-443105525.png,./sample/labels\1639438592-443105525.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438596-109960794,./sample/images\1639438596-109960794.png,./sample/labels\1639438596-109960794.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438597-309421839,./sample/images\1639438597-309421839.png,./sample/labels\1639438597-309421839.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438599-112522127,./sample/images\1639438599-112522127.png,./sample/labels\1639438599-112522127.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438601-243481393,./sample/images\1639438601-243481393.png,./sample/labels\1639438601-243481393.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438601-975046564,./sample/images\1639438601-975046564.png,./sample/labels\1639438601-975046564.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438606-040832648,./sample/images\1639438606-040832648.png,./sample/labels\1639438606-040832648.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438606-575071638,./sample/images\1639438606-575071638.png,./sample/labels\1639438606-575071638.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438606-840056467,./sample/images\1639438606-840056467.png,./sample/labels\1639438606-840056467.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438609-173190864,./sample/images\1639438609-173190864.png,./sample/labels\1639438609-173190864.png,"['sky', 'grass', 'tree-trunk', 'tree-foliage']"
1639438610-371929563,./sample/images\1639438610-371929563.png,./sample/labels\1639438610-371929563.png,"['grass', 'other-object', 'tree-foliage', 'tree-trunk', 'sky']"
1639438610-771906357,./sample/images\1639438610-771906357.png,./sample/labels\1639438610-771906357.png,"['sky', 'tree-foliage', 'tree-trunk']"
1639438610-976384053,./sample/images\1639438610-976384053.png,./sample/labels\1639438610-976384053.png,"['sky', 'tree-foliage', 'tree-trunk']"
1639438611-371883406,./sample/images\1639438611-371883406.png,./sample/labels\1639438611-371883406.png,"['sky', 'tree-foliage', 'tree-trunk']"
1639438611-705242060,./sample/images\1639438611-705242060.png,./sample/labels\1639438611-705242060.png,"['sky', 'tree-foliage', 'tree-trunk']"
1639438612-039357526,./sample/images\1639438612-039357526.png,./sample/labels\1639438612-039357526.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438612-572031530,./sample/images\1639438612-572031530.png,./sample/labels\1639438612-572031530.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438613-638400110,./sample/images\1639438613-638400110.png,./sample/labels\1639438613-638400110.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438614-571607454,./sample/images\1639438614-571607454.png,./sample/labels\1639438614-571607454.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438615-438873911,./sample/images\1639438615-438873911.png,./sample/labels\1639438615-438873911.png,"['sky', 'grass', 'tree-trunk', 'tree-foliage']"
1639438615-908594147,./sample/images\1639438615-908594147.png,./sample/labels\1639438615-908594147.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438616-504555668,./sample/images\1639438616-504555668.png,./sample/labels\1639438616-504555668.png,"['sky', 'grass', 'tree-trunk', 'tree-foliage']"
1639438616-904395559,./sample/images\1639438616-904395559.png,./sample/labels\1639438616-904395559.png,"['sky', 'tree-foliage', 'tree-trunk']"
1639438617-504604173,./sample/images\1639438617-504604173.png,./sample/labels\1639438617-504604173.png,"['sky', 'grass', 'tree-trunk', 'tree-foliage']"
1639438617-973106962,./sample/images\1639438617-973106962.png,./sample/labels\1639438617-973106962.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438620-439738295,./sample/images\1639438620-439738295.png,./sample/labels\1639438620-439738295.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'pole', 'dirt']"
1639438621-639232365,./sample/images\1639438621-639232365.png,./sample/labels\1639438621-639232365.png,"['sky', 'grass', 'tree-trunk', 'tree-foliage']"
1639438622-903325036,./sample/images\1639438622-903325036.png,./sample/labels\1639438622-903325036.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438624-836361223,./sample/images\1639438624-836361223.png,./sample/labels\1639438624-836361223.png,"['sky', 'grass', 'tree-trunk', 'tree-foliage']"
1639438626-102767564,./sample/images\1639438626-102767564.png,./sample/labels\1639438626-102767564.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438628-102547243,./sample/images\1639438628-102547243.png,./sample/labels\1639438628-102547243.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438628-969169311,./sample/images\1639438628-969169311.png,./sample/labels\1639438628-969169311.png,"['sky', 'tree-foliage', 'tree-trunk']"
1639438629-969001131,./sample/images\1639438629-969001131.png,./sample/labels\1639438629-969001131.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438630-702263136,./sample/images\1639438630-702263136.png,./sample/labels\1639438630-702263136.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438631-903004286,./sample/images\1639438631-903004286.png,./sample/labels\1639438631-903004286.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639438632-435345568,./sample/images\1639438632-435345568.png,./sample/labels\1639438632-435345568.png,"['grass', 'other-object', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438632-637872879,./sample/images\1639438632-637872879.png,./sample/labels\1639438632-637872879.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438633-435129865,./sample/images\1639438633-435129865.png,./sample/labels\1639438633-435129865.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639438633-837570738,./sample/images\1639438633-837570738.png,./sample/labels\1639438633-837570738.png,"['sky', 'grass', 'tree-trunk', 'tree-foliage']"
1639438636-101357397,./sample/images\1639438636-101357397.png,./sample/labels\1639438636-101357397.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
